Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,Runtime,st.bio1.ext,st.bio2.ext,int.bio1.ext,int.bio2.ext,end.bio1.ext,end.bio2.ext,total.num.samples
Large predators,Mediterranean,Sardinia,Garfish in Sardinia,Belone belone,BELOBEL_SA,1982,2014,None,0.439,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396531419,0.312703444,0.502831578,2.098743344,1.579608728,2.788490306,0.208054419,0.189870636,0.227979651,0.086316211,0.028123807,0.166984238,0.77957647,0.19826571,0.156351722,0.251415789,0.068454179,0.053982753,0.086805033,0.208054419,0.189870636,0.227979651,1.049371672,0.789804364,1.394245153,0.181155574,0.059024653,0.350457058,0.172632422,0.056247615,0.333968476,0.154563282,0.079895666,0.474378051,2.257908627,1.167140803,6.929862506,NA,NA,NA,NA,0.083,0.069,0.141,0.272,0.092,0.182,0.118,0.043,0.037,0.009,0.016,0.025,0.019,0.013,0.028,NA,1.148158455,0.951011706,1.833233293,3.177202956,1.212807454,2.985343361,2.938076085,1.547507666,2.309351876,0.773768664,1.432939991,2.299447596,1.683748885,1.134096054,2.257908627,NA,0.437385114,0.438184973,0.45115581,0.475979051,0.448047286,0.401665393,0.326013325,0.271171279,0.205912007,0.175445225,0.171898408,0.169622755,0.172808064,0.174169708,0.181155574,NA,2.65,1,1,0.9,0.9,0.9,0.9,1034
Plankton feeders,Mediterranean,Sardinia,Bogue in Sardinia,Boops boops,BOOPBOO_SA,1980,2014,None,4.196,1.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541994188,0.453561231,0.647669334,18.68672857,15.27563007,22.8595366,2.532024571,2.418377272,2.651012522,0.236765015,0.062642154,0.34297334,1.165147652,0.270997094,0.226780615,0.323834667,0.256650524,0.214774863,0.306690879,2.532024571,2.418377272,2.651012522,9.343364285,7.637815033,11.4297683,4.424363571,1.170576932,6.40904972,0.47353003,0.125284308,0.685946681,0.315751628,0.217973032,1.19342861,1.230278523,0.849298994,4.650014305,NA,NA,NA,NA,1.933,2.126,2.58,4.196,2.249,2.714,2.057,1.959,2.483,1.547,1.538,1.507,1.323,0.983,1.397,NA,1.077274088,1.104264344,1.306074883,2.116298993,1.230566437,1.644597706,1.470980216,1.440519867,1.946301701,1.255471098,1.371007768,1.524843777,1.305359701,0.961278121,1.230278523,NA,6.621265554,7.104370081,7.289319633,7.316338997,6.74403407,6.089554602,5.160155934,5.018229853,4.70762568,4.608887666,4.397567718,4.127606392,4.179931334,4.198619863,4.424363571,NA,2.03,1,1,0.9,0.9,0.9,0.9,1324
Plankton feeders,Mediterranean,Sardinia,Striped venus in Sardinia,Chamelea gallina,CHAMGAL_SA,1970,2014,None,3.769,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48311527,0.331086701,0.704952397,13.05763404,9.342438162,18.25024729,1.577085598,1.410570802,1.763257102,0.09562003,0.016983399,0.299766289,0.036471914,0.241557635,0.165543351,0.352476199,0.092390993,0.06331704,0.134815138,1.577085598,1.410570802,1.763257102,6.52881702,4.671219081,9.125123643,1.248571353,0.221763011,3.914238501,0.191240059,0.033966798,0.599532578,0.008810069,0.002810253,0.049602501,0.095356365,0.030416957,0.536875941,NA,NA,NA,NA,1.685,2.141,1.973,2.577,2.314,0.239,0.415,0.059,0.101,0.141,0.087,0.13,0.085,0.04,0.011,NA,1.286017534,1.763086116,1.69622196,2.458131036,2.712407345,0.471640259,1.857012479,0.634951681,1.230956215,1.839421663,1.07621358,1.520453747,0.921581725,0.391258587,0.095356365,NA,5.424156938,5.027156127,4.815303166,4.339988909,3.531731461,2.616889485,1.737834856,1.12059204,1.053006981,1.017796081,1.045206878,1.074921961,1.116437466,1.17541146,1.248571353,NA,0.63,1,1,0.9,0.9,0.9,0.9,1324
Large predators,Mediterranean,Sardinia,Common dolphinfish in Sardinia,Coryphaena hippurus,CORYHIP_SA,1986,2014,None,1.381,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869358235,0.655078633,1.153729802,3.678424494,2.721821826,4.971231633,0.799467157,0.732429139,0.872641053,0.27673066,0.148697154,0.388894549,1.014748551,0.434679118,0.327539317,0.576864901,0.434679118,0.327539317,0.576864901,0.799467157,0.732429139,0.872641053,1.839212247,1.360910913,2.485615816,1.017932837,0.546971254,1.430519234,0.553461319,0.297394308,0.777789098,0.441090005,0.313872047,0.820884089,1.014748551,0.722077583,1.88848292,NA,NA,NA,NA,0.015,0.058,0.052,1.381,0.156,1.024,1.264,1.106,0.639,1.178,1.225,0.939,0.875,0.745,0.449,NA,0.009692413,0.037402724,0.033444004,0.878594658,0.111920714,0.764556977,1.056116477,1.00806695,0.680029505,1.379915589,1.568854523,1.303646825,1.471746869,1.508734224,1.014748551,NA,3.560332434,3.5674343,3.576978258,3.616065958,3.206604156,3.081210177,2.753382061,2.524044304,2.161744312,1.963920903,1.796323857,1.657054774,1.367748211,1.135990643,1.017932837,NA,0.42,1,1,0.9,0.9,0.9,0.9,3697
Benthic fish & inv.,Mediterranean,Sardinia,Common dentex in Sardinia,Dentex dentex,DENTDEN_SA,1970,2014,None,1.936,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324652467,0.256019926,0.411683677,7.853628405,5.859652916,10.52613184,0.63742496,0.571852695,0.710516158,0.095422812,0.032273104,0.183082737,1.224827698,0.162326234,0.128009963,0.205841838,0.061958502,0.048860282,0.078568028,0.63742496,0.571852695,0.710516158,3.926814202,2.929826458,5.263065919,0.749415303,0.253460966,1.437863784,0.190845623,0.064546208,0.366165474,0.198821667,0.10362595,0.587861723,3.208948884,1.672505719,9.487991154,NA,NA,NA,NA,0.233,0.168,0.261,0.366,0.275,0.204,0.181,0.223,0.162,0.184,0.17,0.195,0.164,0.189,0.149,NA,1.688375779,1.248585849,1.920294281,2.674765582,2.125463118,1.790076092,1.816444703,2.394567197,1.876033521,2.26243816,2.291341443,2.796507487,2.525504501,3.301983527,3.208948884,NA,1.291975347,1.275722629,1.282174638,1.286496184,1.250980047,1.174059644,1.097839922,1.061328288,1.021993263,0.991816606,0.947306197,0.918375174,0.886254949,0.832059289,0.749415303,NA,3.82,1,1,0.9,0.9,0.9,0.9,1179
Plankton feeders,Mediterranean,Sardinia,Anchovy in Sardinia,Engraulis encrasicolus,ENGRENC_SA,1985,2014,None,17.489,7.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449328964,0.350375445,0.576229074,71.01164485,57.962025,86.99926726,7.976897205,7.421714578,8.573610363,0.254361645,0.125753413,0.33402815,1.866667739,0.224664482,0.175187722,0.288114537,0.224664482,0.175187722,0.288114537,7.976897205,7.421714578,8.573610363,35.50582242,28.9810125,43.49963363,18.06263877,8.92995667,23.71988832,0.508723289,0.251506825,0.668056299,0.419373941,0.319352262,0.848268394,1.866667739,1.421463061,3.775712057,NA,NA,NA,NA,6.042,6.199,6.051,6.303,4.673,7.729,12.855,6.612,5.538,9.019,9.769,12.81,11.563,9.958,7.575,NA,1.088535878,1.083047112,1.024067027,1.025391327,0.728487638,1.136794179,1.818167718,0.954999275,0.835610307,1.40078921,1.499004071,1.988449981,1.974803529,1.99335837,1.866667739,NA,24.70606355,25.47650616,26.30052097,27.36045078,28.55217362,30.26265644,31.47050556,30.81735664,29.49950607,28.65834986,29.00767217,28.67477639,26.06226836,22.23577747,18.06263877,NA,1.81,1,1,0.9,0.9,0.9,0.9,1381
Large predators,Mediterranean,Sardinia,Dusky grouper in Sardinia,Epinephelus marginatus,EPINGUA_SA,1970,2014,None,0.546,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327915279,0.231424869,0.464636453,3.224837524,2.18039811,4.769577175,0.264368374,0.242227729,0.288532769,0.074098881,0.021211104,0.166510369,1.225152328,0.163957639,0.115712434,0.232318227,0.048596311,0.034296648,0.068858083,0.264368374,0.242227729,0.288532769,1.612418762,1.090199055,2.384788588,0.238956853,0.068402363,0.536968887,0.148197763,0.042422208,0.333020738,0.200873084,0.089390654,0.701730139,4.133504796,1.839453503,14.43998788,NA,NA,NA,NA,0.039,0.051,0.067,0.087,0.093,0.028,0.013,0.027,0.015,0.013,0.023,0.014,0.015,0.038,0.048,NA,1.415124547,1.92495747,2.607252619,3.55627109,4.358839395,1.705444754,1.046624162,2.497839096,1.424461827,1.233040802,2.141194671,1.2859243,1.319657164,3.231761143,4.133504796,NA,0.368123096,0.360938005,0.355470807,0.346832904,0.323902377,0.28413078,0.247135078,0.230546083,0.227550774,0.227688475,0.229823236,0.231373924,0.236413986,0.240453037,0.238956853,NA,1.86,1,1,0.9,0.9,0.9,0.9,1161
Benthic fish & inv.,Mediterranean,Sardinia,Shortfin squid in Sardinia,Illex coindettii,ILLECOI_SA,1970,2014,None,1.727,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358796465,0.296710014,0.433874481,11.25413527,8.971637646,14.11732903,1.009485989,0.939481785,1.08470646,0.28754191,0.081304548,0.369486644,1.07486308,0.179398233,0.148355007,0.216937241,0.179398233,0.148355007,0.216937241,1.009485989,0.939481785,1.08470646,5.627067633,4.485818823,7.058664516,3.236035546,0.91501238,4.15825267,0.575083819,0.162609096,0.738973288,0.192828537,0.150063031,0.681957986,1.07486308,0.836479986,3.801364013,NA,NA,NA,NA,0.932,0.555,0.574,0.612,0.592,1.727,1.363,0.874,0.923,1.143,0.836,0.845,0.762,0.561,0.624,NA,1.565194838,0.894902996,0.889568766,0.904167776,0.815923709,2.221246877,1.764969065,1.160508476,1.364031113,1.74575269,1.312788397,1.390111013,1.295963281,0.970049632,1.07486308,NA,3.319168841,3.45699587,3.596782747,3.772977686,4.04439899,4.33388464,4.304677274,4.198024372,3.771892131,3.64960069,3.549714196,3.388356241,3.277510671,3.223671247,3.236035546,NA,1.76,1,1,0.9,0.9,0.9,0.9,1140
Benthic fish & inv.,Mediterranean,Sardinia,European squid in Sardinia,Loligo vulgaris,LOLIVUL_SA,1970,2014,None,2.552,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32061957,0.274755134,0.374140082,17.20555997,14.28934283,20.71692851,1.379109808,1.296936314,1.46648979,0.163330316,0.05158915,0.271948657,1.789119692,0.160309785,0.137377567,0.187070041,0.104733791,0.089751686,0.122216836,1.379109808,1.296936314,1.46648979,8.602779984,7.144671413,10.35846426,2.810189552,0.887620208,4.679028923,0.326660633,0.103178299,0.543897314,0.286813393,0.172257965,0.908046023,2.738499093,1.644721942,8.670038685,NA,NA,NA,NA,0.78,0.823,1.155,1.12,1.106,1.106,0.883,0.691,0.826,0.744,0.757,0.655,0.62,0.624,0.806,NA,1.395831729,1.377444956,1.824411627,1.703818397,1.73457249,1.879720184,1.673754459,1.46622891,1.831187869,1.77753865,1.860847255,1.784074942,1.783708276,1.891901355,2.738499093,NA,3.87217666,4.003936541,4.121487348,4.199733711,4.136240007,3.973336581,3.762347216,3.55600636,3.478948237,3.35120763,3.303824514,3.138618265,3.053924708,2.974866255,2.810189552,NA,7.89,1,1,0.9,0.9,0.9,0.9,1108
Large predators,Mediterranean,Sardinia,Hake in Sardinia,Merluccius merluccius,MERLMER_SA,1970,2014,None,8.934,4.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421051553,0.266668224,0.664812655,715.8295628,369.5420623,1386.613366,75.35028721,30.77091056,184.5140647,0.138826227,0.049770033,0.326497788,0.214232533,0.210525776,0.133334112,0.332406327,0.116905997,0.074041087,0.184586865,75.35028721,30.77091056,184.5140647,357.9147814,184.7710311,693.3066832,99.37591758,35.62686066,233.7167687,0.277652455,0.099540065,0.652995576,0.04510147,0.019177058,0.125803956,0.385792615,0.164038273,1.07611208,NA,NA,NA,NA,2.844,2.685,2.848,3.026,2.885,5.282,5.637,4.461,3.836,3.842,4.323,3.785,3.441,3.908,4.482,NA,0.888101754,0.788059151,0.801734257,0.800273588,0.700380524,1.171543122,1.17541132,0.87879399,0.721273294,0.662369131,0.674051254,0.521652767,0.419921078,0.400819459,0.385792615,NA,52.17417769,53.81643407,54.95117114,56.69403934,59.17360917,61.90735366,63.84858303,65.68931805,67.23749949,70.21838209,73.83603007,78.53520194,83.46044185,91.03849289,99.37591758,NA,13.29,1,1,0.9,0.9,0.9,0.9,961
Large predators,Mediterranean,Sardinia,Blue whiting in Sardinia,Micromesistius poutassou,MICMPOU_SA,1970,2014,None,2.234,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377192354,0.311922662,0.456119702,11.9409525,9.540987129,14.94461155,1.126008994,1.05263942,1.20449247,0.080797376,0.027021641,0.220711316,0.961764925,0.188596177,0.155961331,0.228059851,0.060952305,0.050405066,0.073706551,1.126008994,1.05263942,1.20449247,5.970476248,4.770493565,7.472305777,0.964797634,0.322664129,2.635503343,0.161594753,0.054043282,0.441422633,0.181385188,0.066400978,0.542359637,2.975854436,1.089392403,8.898098861,NA,NA,NA,NA,0.271,0.228,0.207,0.155,0.176,0.463,0.62,0.553,0.337,0.272,0.224,0.215,0.148,0.109,0.175,NA,1.747350795,1.498968609,1.329322882,0.951453238,0.98637194,2.273090776,2.792773536,2.670446001,2.055921267,2.103436924,2.253170285,2.573191063,2.102581303,1.742396081,2.975854436,NA,1.566814716,1.551651558,1.569975879,1.60581375,1.680579365,1.795581628,1.874567278,1.810479921,1.610774547,1.430680813,1.254440448,1.150022296,1.05554683,0.995091127,0.964797634,NA,9.89,1,1,0.9,0.9,0.9,0.9,1021
Benthic fish & inv.,Mediterranean,Sardinia,Red mullet in Sardinia,Mullus barbatus,MULLBAR_SA,1994,2014,None,2.764,2.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2937577,0.267135302,0.323033256,17.07041253,14.92450129,19.52487243,1.253641282,1.160604654,1.354135931,0.187864533,0.130585765,0.275305915,5.585637807,0.14687885,0.133567651,0.161516628,0.110373306,0.100370497,0.121372984,1.253641282,1.160604654,1.354135931,8.535206264,7.462250647,9.762436215,3.206925072,2.229152877,4.699585544,0.375729065,0.26117153,0.55061183,0.820412059,0.559836602,1.180268983,7.433065901,5.072210129,10.69342782,NA,NA,NA,NA,0.413,0.502,0.589,1.54,0.704,2.123,2.355,2.764,2.062,1.858,1.785,1.701,1.788,1.755,2.631,NA,0.3617083,0.403248831,0.437306585,1.06176585,0.468112363,1.390780433,1.596834622,1.947515727,1.658873563,1.713065321,1.866388916,1.97290441,2.446160744,2.857143578,7.433065901,NA,7.773781208,8.47561725,9.170014321,9.87489995,10.23913536,10.39279015,10.04087839,9.662684538,8.462839628,7.38435424,6.511436501,5.870012229,4.976491403,4.224593324,3.206925072,NA,0.34,1,1,0.9,0.9,0.9,0.9,1211
Benthic fish & inv.,Mediterranean,Sardinia,Norway lobster in Sardinia,Nephrops norvegicus,NEPRNOR_SA,1970,2014,None,1.16,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372506795,0.292658172,0.474141253,6.507908718,5.155060158,8.215786932,0.606060054,0.570148529,0.644233513,0.105380149,0.047991535,0.179890628,1.62839167,0.186253397,0.146329086,0.237070626,0.078509643,0.061680723,0.099930151,0.606060054,0.570148529,0.644233513,3.253954359,2.577530079,4.107893466,0.685804388,0.312324531,1.170711787,0.210760297,0.095983071,0.359781256,0.303293481,0.17766969,0.665973944,3.863136679,2.263030163,8.48270251,NA,NA,NA,NA,0.368,0.413,0.33,0.371,0.379,0.424,0.378,0.404,0.337,0.357,0.261,0.29,0.274,0.212,0.208,NA,1.544983826,1.77109115,1.423605397,1.623535316,1.682542772,1.879491023,1.756123837,2.023303365,1.904203047,2.252341389,1.906343195,2.54773626,2.949663153,2.882266489,3.863136679,NA,1.442449341,1.427227477,1.42298652,1.412845634,1.402733527,1.403787689,1.371219434,1.320683675,1.243360171,1.176672567,1.093599589,0.997149771,0.900798592,0.80156638,0.685804388,NA,5.27,1,1,0.9,0.9,0.9,0.9,1024
Benthic fish & inv.,Mediterranean,Sardinia,Common pandora in Sardinia,Pagellus erythrinus,PAGEERY_SA,1973,2014,None,1.789,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543350869,0.3809832,0.774916498,2.989842456,2.136033275,4.18493383,0.406133374,0.367304803,0.449066597,0.251145271,0.127062842,0.328491398,2.078462419,0.271675435,0.1904916,0.387458249,0.271675435,0.1904916,0.387458249,0.406133374,0.367304803,0.449066597,1.494921228,1.068016637,2.092466915,0.750884794,0.379897879,0.982137528,0.502290542,0.254125684,0.656982796,0.564667181,0.431711433,1.116089411,2.078462419,1.589070555,4.108171992,NA,NA,NA,NA,0.299,0.333,0.435,1.789,0.466,0.45,0.318,0.355,0.307,0.247,0.286,0.337,0.464,0.427,0.424,NA,0.45625866,0.514167513,0.674021612,2.876054042,0.953451807,1.226010157,1.303465457,1.545791744,1.40049223,1.138741939,1.304792218,1.487211437,2.003406864,1.875706784,2.078462419,NA,2.412179916,2.38390657,2.375554862,2.289617458,1.79902335,1.351039589,0.898001833,0.845331396,0.806876935,0.798401358,0.806815633,0.834078283,0.85250798,0.837939292,0.750884794,NA,0.59,1,1,0.9,0.9,0.9,0.9,1683
Benthic fish & inv.,Mediterranean,Sardinia,Common spiny lobster in Sardinia,Palinurus elephas,PALIELE_SA,1970,2014,None,0.874,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175959751,0.11891159,0.260376921,10.67528783,5.604600363,20.33361218,0.469605246,0.286303849,0.770262391,0.085975405,0.019970269,0.181067834,1.151717011,0.087979875,0.059455795,0.130188461,0.030256422,0.020446944,0.044772023,0.469605246,0.286303849,0.770262391,5.337643914,2.802300181,10.16680609,0.917812198,0.213188372,1.932951243,0.171950811,0.039940538,0.362135668,0.101327919,0.048112957,0.436233924,3.348972321,1.590173398,14.4178954,NA,NA,NA,NA,0.065,0.108,0.084,0.109,0.099,0.106,0.097,0.112,0.106,0.171,0.145,0.113,0.072,0.058,0.093,NA,1.139454135,1.979872854,1.565128829,2.060176642,1.939776017,2.121540702,2.043712936,2.473921761,2.479161534,4.107058482,3.719109341,3.197614378,2.309438084,1.982243679,3.348972321,NA,1.315456175,1.286356535,1.275947271,1.266861533,1.244256547,1.231105803,1.199897228,1.171882748,1.13885557,1.123830312,1.087508494,1.035366974,0.972481205,0.942114322,0.917812198,NA,1.42,1,1,0.9,0.9,0.9,0.9,1515
Benthic fish & inv.,Mediterranean,Sardinia,Pink shrimp in Sardinia,Parapeneaus longirostris,PAPELON_SA,1990,2014,None,3.882,3.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.040810774,0.764334315,1.417294822,9.578930484,7.652071584,11.9909894,2.492463513,2.264935062,2.742848777,0.452599902,0.330093308,0.577211092,1.354503369,0.520405387,0.382167158,0.708647411,0.520405387,0.382167158,0.708647411,2.492463513,2.264935062,2.742848777,4.789465242,3.826035792,5.995494698,4.335422994,3.161940847,5.529064921,0.905199803,0.660186615,1.154422183,0.70489085,0.552715521,0.966494994,1.354503369,1.062086471,1.857196366,NA,NA,NA,NA,2.139,1.823,2.084,1.932,1.932,2.77,3.333,1.557,1.524,2.039,2.529,2.626,3.481,3.882,3.056,NA,1.274094477,1.029184639,1.116540654,0.99391089,0.891523469,1.188843303,1.378415045,0.658831293,0.664025963,0.832389222,0.873960637,0.852667231,1.150821439,1.420727803,1.354503369,NA,3.226022321,3.403702469,3.586587168,3.735234648,4.16420938,4.477270872,4.646367161,4.541220713,4.410198357,4.707051977,5.560517002,5.917978258,5.812383962,5.250526661,4.335422994,NA,2.73,1,1,0.9,0.9,0.9,0.9,1189
Plankton feeders,Mediterranean,Sardinia,Sardine in Sardinia,Sardina pilchardus,SARDPIL_SA,1974,2014,None,19.639,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429557358,0.36176878,0.510048224,97.38633885,80.36382104,118.0145353,10.45825461,9.577750441,11.41970551,0.21413731,0.083316274,0.342737905,1.665548478,0.214778679,0.18088439,0.255024112,0.183968515,0.154936387,0.21844071,10.45825461,9.577750441,11.41970551,48.69316942,40.18191052,59.00726765,20.85404866,8.113866865,33.37798973,0.428274621,0.166632547,0.685475809,0.357724302,0.223500578,0.919413656,1.944486549,1.214884942,4.997668532,NA,NA,NA,NA,5.714,4.271,8.508,11.664,9.579,13.078,17.484,15.324,11.196,16.162,12.509,10.749,6.754,6.793,7.46,NA,0.704799424,0.486270507,0.894584691,1.141805336,0.893724074,1.208395235,1.659978441,1.54483968,1.25889274,2.003515211,1.77532805,1.73915052,1.272903575,1.547890163,1.944486549,NA,37.74709451,40.89408302,44.2807382,47.56245634,49.90287302,50.3896291,49.0396298,46.18463973,41.40787978,37.55876396,32.80596449,28.77661622,24.70440412,22.30407299,20.85404866,NA,5.62,1,1,0.9,0.9,0.9,0.9,1244
Benthic fish & inv.,Mediterranean,Sardinia,Common cuttlefish in Sardinia,Sepia officinalis,SEPIOFF_SA,1973,2014,None,1.03,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565525439,0.407485471,0.784859938,2.426886625,1.653206696,3.562639025,0.343116531,0.307363507,0.383028405,0.472033026,0.256528553,0.597514372,0.987884009,0.282762719,0.203742736,0.392429969,0.282762719,0.203742736,0.392429969,0.343116531,0.307363507,0.383028405,1.213443313,0.826603348,1.781319513,1.145570637,0.622565714,1.450099639,0.944066052,0.513057106,1.195028745,0.279336769,0.220674491,0.514001965,0.987884009,0.780422864,1.817785477,NA,NA,NA,NA,0.33,0.295,0.394,1.03,0.373,0.363,0.401,0.289,0.336,0.174,0.212,0.245,0.336,0.347,0.32,NA,0.641011845,0.597164091,0.82087816,2.195878685,0.928482598,1.088254705,1.497914848,1.146559496,1.383178749,0.742025336,0.864287875,0.918955756,1.130539162,1.098994894,0.987884009,NA,1.820646939,1.74705341,1.69744367,1.658848529,1.420734458,1.179652037,0.946749528,0.891413276,0.859090309,0.829293697,0.867471651,0.942864604,1.051069701,1.116636065,1.145570637,NA,0.7,1,1,0.9,0.9,0.9,0.9,6884
Plankton feeders,Mediterranean,Sardinia,Blotched picarel in Sardinia,Spicara maena,SPICMAE_SA,1989,2014,None,0.438,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941764534,0.717128669,1.236766114,1.175874532,0.91131615,1.517235171,0.276849233,0.255408202,0.300090197,0.257063163,0.117542763,0.345598756,1.243540975,0.470882267,0.358564334,0.618383057,0.470882267,0.358564334,0.618383057,0.276849233,0.255408202,0.300090197,0.587937266,0.455658075,0.758617586,0.302274026,0.138215542,0.406380776,0.514126326,0.235085526,0.691197512,0.585561393,0.435552099,1.280608519,1.243540975,0.924970274,2.719593855,NA,NA,NA,NA,0.12,0.25,0.438,0.241,0.366,0.383,0.392,0.358,0.346,0.113,0.24,0.347,0.026,0.274,0.177,NA,0.278200779,0.566118831,1.000453763,0.600494966,1.013164363,1.182075734,1.311995906,1.411051917,1.615418336,0.645647553,1.510830623,2.258367105,0.180064262,1.878399249,1.243540975,NA,0.916031838,0.937821257,0.92974693,0.852305589,0.767165112,0.688083489,0.634514063,0.538800138,0.454861056,0.371681203,0.337351874,0.326304152,0.306643306,0.309777822,0.302274026,NA,0.4,1,1,0.9,0.9,0.9,0.9,1376
Plankton feeders,Mediterranean,Sardinia,Sardine in Sardinia example dataset,Sardina pilchardus example,SARDPIL_SA_EXAMPLE,2000,2014,None,17.484,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771051586,0.552943197,1.075192806,55.1521504,37.46319356,81.19328346,10.63128826,9.559135227,11.82369402,0.261118917,0.113279475,0.354357804,1.343645191,0.385525793,0.276471599,0.537596403,0.385525793,0.276471599,0.537596403,10.63128826,9.559135227,11.82369402,27.5760752,18.73159678,40.59664173,14.40126979,6.24760667,19.54359491,0.522237834,0.226558951,0.708715608,0.518009878,0.381710736,1.194057244,1.343645191,0.990104276,3.097217529,NA,NA,NA,NA,5.714,4.271,8.508,11.664,9.579,13.078,17.484,15.324,11.196,16.162,12.509,10.749,6.754,6.793,7.46,NA,0.386454568,0.265596178,0.495420855,0.672728374,0.574000823,0.835919603,1.20835818,1.181008655,1.010477282,1.674552745,1.504348304,1.485182248,1.13460805,1.237534033,1.343645191,NA,38.35202958,41.71135622,44.54508148,44.97325552,43.28667421,40.58105973,37.53113276,33.65624215,28.73974409,25.0347254,21.56854022,18.77305161,15.44051412,14.23806674,14.40126979,NA,0.39,1,1,0.9,0.9,0.9,0.9,4843
