"Group","Region","Subregion","Name","SciName","Stock","start.yr","end.yr","btype","MaxCatch","LastCatch","MSY_BSM","lcl","ucl","r_BSM","lcl","ucl","k_BSM","lcl","ucl","q_BSM","lcl","ucl","rel_B_BSM","lcl","ucl","rel_F_BSM","r_CMSY","lcl","ucl","k_CMSY","lcl","ucl","MSY_CMSY","lcl","ucl","rel_B_CMSY","2.5th","97.5th","rel_F_CMSY","F_msy","lcl","ucl","curF_msy","lcl","ucl","MSY","lcl","ucl","Bmsy","lcl","ucl","B","lcl","ucl","B_Bmsy","lcl","ucl","F","lcl","ucl","F_Fmsy","lcl","ucl","sel_B","sel_B_Bmsy","sel_F","sel_F_Fmsy","c00","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","c12","c13","c14","c15","F.Fmsy00","F.Fmsy01","F.Fmsy02","F.Fmsy03","F.Fmsy04","F.Fmsy05","F.Fmsy06","F.Fmsy07","F.Fmsy08","F.Fmsy09","F.Fmsy10","F.Fmsy11","F.Fmsy12","F.Fmsy13","F.Fmsy14","F.Fmsy15","B00","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","Runtime"
"Plankton feeders","Mediterranean","Aegean Sea","Sardine in Aegean Sea","Sardina pilchardus","SARDPIL_AL",1980,2014,"None",42.582,18.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562704868806956,0.402121901004644,0.787414882372688,177.811743342024,134.163144368599,235.660965007391,25.0138834274025,22.7269201579566,27.530979110719,0.297171083486965,0.094501176933712,0.373881887312402,1.21949532330041,0.281352434403478,0.201060950502322,0.393707441186344,0.281352434403478,0.201060950502322,0.393707441186344,25.0138834274025,22.7269201579566,27.530979110719,88.9058716710122,67.0815721842995,117.830482503696,52.8405084256556,16.8034190184564,66.4805901870246,0.594342166973931,0.189002353867424,0.747763774624804,0.343107977954227,0.272711177036731,1.07894708690454,1.21949532330041,0.969286715485266,3.83485961012608,NA,NA,NA,NA,24.27,19.725,20.124,14.309,15.77,22.521,10.322,21.774,19.422,23.29,16.738,15.174,14.409,15.391,18.13,NA,1.66843066339658,1.45082496918609,1.5028769472726,1.13086052505293,1.25001263173241,1.74813908929459,0.795062671417183,1.61211848866357,1.43127146085592,1.67465231605515,1.25415530488571,1.1546732605294,1.10529647393459,1.10784341399826,1.21949532330041,NA,51.7024277177909,48.3227134738997,47.5926852009011,44.9727621510581,44.8401043285356,45.7889842309757,46.1436361138921,48.005454146369,48.2304441018948,49.430403642621,47.4352907388894,46.7078948429618,46.3344891912137,49.3784872376862,52.8405084256556,NA,29.2799999999988
"Plankton feeders","Mediterranean","Aegean Sea","Round sardinella in Aegean Sea","Sardinella aurita","SARIAUR_AL",1982,2014,"None",4.165,2.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831104283852126,0.560318447851117,1.232753148297,13.2184417751063,8.16528394199078,21.3987908079133,2.74647589628518,2.31376146741144,3.26011559753154,0.343150716419787,0.187515884351498,0.467339683378488,1.27698381469033,0.415552141926063,0.280159223925558,0.616376574148502,0.415552141926063,0.280159223925558,0.616376574148502,2.74647589628518,2.31376146741144,3.26011559753154,6.60922088755314,4.08264197099539,10.6993954039567,4.53591776508096,2.47866779920783,6.17750239393514,0.686301432839574,0.375031768702995,0.934679366756976,0.530653359399482,0.38963967093936,0.971086161997692,1.27698381469033,0.937643274159051,2.33685755413691,NA,NA,NA,NA,1.389,2.388,3.14,2.075,3.104,2.184,3.125,4.165,3.796,3.681,2.772,2.828,1.989,2.032,2.407,NA,0.309940417989003,0.543342599698107,0.72967799658457,0.503248805088352,0.789296128205228,0.587538351511628,0.845287302368746,1.17863427652279,1.15692148372605,1.28479728595533,1.15766227450333,1.35650245944953,1.07501127318945,1.11564676414775,1.27698381469033,NA,10.7844625375492,10.5763311642466,10.3555429098459,9.92224219122247,9.46359649995716,8.94521716404713,8.89651983381804,8.50374862322267,7.89581188174435,6.89454613039092,5.76216672079935,5.0168751630011,4.45242117380516,4.38299997617469,4.53591776508096,NA,3.97000000000116
"Benthic fish & inv.","Mediterranean","Aegean Sea","Salema in Aegean Sea","Sarpa salpa","SARPSAL_AL",1982,2014,"None",1.009,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738045354727278,0.588421059362814,0.925716265533335,2.38254436629083,1.92101450020457,2.95495825603591,0.439606450493148,0.357704213502977,0.540261545768949,0.179072114833472,0.0778871683831517,0.278627967860662,1.14327443026816,0.369022677363639,0.294210529681407,0.462858132766667,0.264326685028068,0.210739607025303,0.331539938809597,0.439606450493148,0.357704213502977,0.540261545768949,1.19127218314542,0.960507250102283,1.47747912801795,0.426647258356274,0.185569634237623,0.663843495117483,0.358144229666945,0.155774336766303,0.557255935721324,0.421894191218943,0.271148247024918,0.969986284337386,1.59610896332371,1.02580731489946,3.6696494878464,NA,NA,NA,NA,0.315,0.259,0.263,0.334,0.196,0.243,0.239,0.221,0.212,0.354,0.228,0.193,0.205,0.228,0.18,NA,1.42609267389585,1.20942733720596,1.33440170527125,1.76394266746957,1.15098048120981,1.49470102095373,1.56876575497914,1.38052200056369,1.29216054688835,2.02008094284226,1.39289889932947,1.2378813301888,1.56627985828278,1.89416198179778,1.59610896332371,NA,0.598562837299967,0.58792775978655,0.564025260761385,0.552834293730006,0.524273650687777,0.512259411342443,0.495888315397772,0.508321460935129,0.514604603522015,0.531840272272492,0.514010038535066,0.501652664042972,0.459627731521271,0.440780974391765,0.426647258356274,NA,72.5999999999913
"Plankton feeders","Mediterranean","Aegean Sea","Atlantic chub mackerel in Aegean Sea","Scomber colias","SCOMPNE_AL",1990,2014,"None",19.778,2.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591555364366815,0.421156828674436,0.830896533751007,59.7333243317867,44.917751897831,79.4356325722239,8.83389210998279,7.53993846251819,10.3499054002562,0.125532538653368,0.0486551435112364,0.241303360944788,1.00862002404289,0.295777682183407,0.210578414337218,0.415448266875504,0.148518893285969,0.105737771749407,0.208609102480096,8.83389210998279,7.53993846251819,10.3499054002562,29.8666621658933,22.4588759489155,39.717816286112,7.49847584557419,2.90633346776631,14.4138519216652,0.251065077306736,0.0973102870224729,0.482606721889576,0.298327292915178,0.155197931278703,0.769698324301123,2.00868243975369,1.0449709652756,5.18249434312098,NA,NA,NA,NA,3.883,3.855,3.471,3.012,3.283,4.47,4.678,4.06,2.747,3.7,3.537,2.458,2.486,2.992,2.237,NA,1.44812020981931,1.55668747803073,1.48859079928514,1.29875728338047,1.42306099297351,1.84446753239651,1.85540140828503,1.69855798529602,1.30751428251844,1.93908087412464,2.03354376881645,1.56508605090431,1.77256357904658,2.43683290908672,2.00868243975369,NA,11.6352852326677,11.1816815988481,10.8501386496899,10.8207940673333,10.7924322330709,11.0614968596107,11.2825382369356,10.9854657486162,10.2991588170235,9.81518629158265,9.37101027315419,8.90466273482779,8.41482905074839,7.87342265057693,7.49847584557419,NA,18.679999999993
"Plankton feeders","Mediterranean","Aegean Sea","Atlantic mackerel in Aegean Sea","Scomber scombrus","SCOMSCO_AL",1990,2014,"None",3.977,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509156420607549,0.355670691537387,0.728877208086292,14.1928779939434,9.68626861440771,20.7962213076909,1.80659873937897,1.39947216706027,2.33216428446848,0.0821944523570609,0.0235427577589479,0.163685958392129,0.36702216542834,0.254578210303775,0.177835345768694,0.364438604043146,0.0836996663118377,0.0584683154207454,0.119819325908393,1.80659873937897,1.39947216706027,2.33216428446848,7.09643899697171,4.84313430720385,10.3981106538454,1.16657583408276,0.334139488513712,2.32317483678119,0.164388904714122,0.0470855155178958,0.327371916784258,0.0934358460165627,0.046918552264892,0.326211069768627,1.11632280191478,0.560558414774184,3.8973998839287,NA,NA,NA,NA,0.764,0.466,0.486,0.44,0.599,0.788,1.194,1.398,0.626,0.668,0.29,0.214,0.248,0.183,0.109,NA,1.96878528462757,1.20667990268944,1.2779487430926,1.13915442936228,1.39160560706913,1.63143565883644,2.28353607433952,2.81739735181552,1.60275580899051,2.4649026091834,1.65275215680949,1.5641046503588,2.17382237775275,1.89272081555651,1.11632280191478,NA,2.3256380615281,2.32001900795951,2.30226887180683,2.32022264544653,2.44934493923089,2.59461400518833,2.69955916124226,2.62980870869257,2.33317928193138,1.94349296763872,1.56383078126303,1.3809202798043,1.26098069381447,1.16085209693126,1.16657583408276,NA,16.25
"Benthic fish & inv.","Mediterranean","Aegean Sea","Common cuttlefish in Aegean Sea","Sepia officinalis","SEPIOFF_AL",1970,2014,"None",2.682,1.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541994188459187,0.373953059052323,0.785546991026033,12.7476292795316,8.86640229404944,18.3278455972421,1.72728524653457,1.56006360374735,1.91243120840038,0.282396172174352,0.0940838771961218,0.371399310853051,1.0568316241476,0.270997094229594,0.186976529526161,0.392773495513017,0.270997094229594,0.186976529526161,0.392773495513017,1.72728524653457,1.56006360374735,1.91243120840038,6.37381463976579,4.43320114702472,9.16392279862103,3.59988171283741,1.19934638767714,4.7344607294282,0.564792344348703,0.188167754392244,0.742798621706101,0.286398299233941,0.217765033637636,0.85963488996437,1.0568316241476,0.803569625927951,3.17211847753641,NA,NA,NA,NA,1.466,1.484,2.638,2.682,1.705,1.481,1.836,1.784,1.347,1.405,1.327,1.271,1.062,1.302,1.031,NA,0.866970860511792,0.906474782687953,1.64452648116087,1.71927019452228,1.20676092643648,1.19052820798727,1.61224313994858,1.62660606940464,1.29317498555074,1.43935976207511,1.42368603730597,1.37060562757186,1.15351532309505,1.38781738235568,1.0568316241476,NA,6.23971617362241,6.04106543434102,5.9192854788605,5.75638728316828,5.21360962071381,4.59040215152625,4.20220761078475,4.04713626776334,3.84366621406875,3.60198858723319,3.43947425428809,3.42190860376729,3.39732045975298,3.4618960829537,3.59988171283741,NA,5.81999999999243
"Benthic fish & inv.","Mediterranean","Aegean Sea","Common sole in Aegean Sea","Solea solea","SOLEVUL_AL",1970,2014,"None",3.084,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447087926559356,0.284292966597451,0.70310432392152,11.1170369346839,8.2819935218845,14.9225557687956,1.2425732481529,1.12185106499363,1.37628632284983,0.167414162018089,0.0468835726016966,0.267638422958673,1.0094971614049,0.223543963279678,0.142146483298726,0.35155216196076,0.149697701146679,0.0951893375410979,0.235419242401233,1.2425732481529,1.12185106499363,1.37628632284983,5.55851846734193,4.14099676094225,7.46127788439779,1.86114942254425,0.521206408242994,2.97534623317211,0.334828324036178,0.0937671452033933,0.535276845917347,0.225666996380037,0.141160042255729,0.805822786054829,1.50748471520561,0.942967334664781,5.38300040603332,NA,NA,NA,NA,0.598,0.46,0.536,0.775,0.779,0.922,1.346,0.972,0.729,0.61,0.547,0.495,0.494,0.749,0.42,NA,1.4871812549084,1.10472649688312,1.16761328634322,1.51413772318312,1.38264571700299,1.54000586706439,2.16591827672805,1.71843398234705,1.53696445473309,1.5755043997335,1.57644914965439,1.53297417749788,1.62491974173261,2.46414960432355,1.50748471520561,NA,2.23589649948507,2.2752786198637,2.38899882499944,2.52261641178955,2.64664887293008,2.72826987864579,2.77996960435614,2.65185492652894,2.42837027247346,2.19400777743609,2.07700114175869,2.00363327336712,1.94415359306743,1.94397389481822,1.86114942254425,NA,89.7299999999959
"Plankton feeders","Mediterranean","Aegean Sea","Picarel in Aegean Sea","Spicara smaris","SPICSMA_AL",1970,2014,"None",12.854,1.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380983199739337,0.267536305596334,0.542536453735095,69.1016954122258,51.1210761980009,93.4065685618478,6.58164625639072,5.44068729237688,7.96187413765835,0.0991941210138889,0.0275980547015102,0.178760876479435,0.975705970222275,0.190491599869669,0.133768152798167,0.271268226867548,0.0755825872384048,0.053076057345863,0.10763285329249,6.58164625639072,5.44068729237688,7.96187413765835,34.5508477061129,25.5605380990005,46.7032842809239,6.85448193698521,1.90707236995371,12.3526796381044,0.198388242027778,0.0551961094030205,0.357521752958871,0.185863791270028,0.103135516934324,0.668039671735649,2.45908215186881,1.36454070577143,8.83853935336321,NA,NA,NA,NA,2.619,2.623,2.122,1.913,2.42,2.104,2.342,2.133,2.229,2.2,1.419,1.231,1.524,1.365,1.274,NA,1.7945505085437,1.87135385213094,1.58696365065315,1.51360274794855,1.95294587073816,1.76459844959539,2.02888031047438,1.98963620842932,2.2004233879151,2.52405427046831,1.85643939412627,1.85021023084017,2.59652668085481,2.48479046804566,2.45908215186881,NA,11.504462881953,11.2745087681983,11.0119857633374,10.7060180783931,10.6008092768857,10.3986356663664,10.2315556977367,9.86018426350597,9.58469614140214,8.89075079504673,8.32582447856318,7.76774443639763,7.29579344337462,7.05826371430949,6.85448193698521,NA,52.9300000000076
"Benthic fish & inv.","Mediterranean","Aegean Sea","Black seabream in Aegean Sea","Spondyliosoma cantharus","SPODCAN_AL",1972,2014,"None",0.536,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499074447985136,0.303917194862578,0.819549893332926,2.35971680183825,1.78309919248133,3.12280068790174,0.294418590069669,0.268277740850626,0.323106590594392,0.128984734730769,0.0451114317138057,0.256482532181391,1.05331058342032,0.249537223992568,0.151958597431289,0.409774946666463,0.128745970568535,0.078401357518938,0.211418851180354,0.294418590069669,0.268277740850626,0.323106590594392,1.17985840091912,0.891549596240664,1.56140034395087,0.304367445724844,0.106450203370046,0.605226140566448,0.257969469461537,0.0902228634276115,0.512965064362782,0.262840198988699,0.13218199717072,0.751525102511087,2.04154116690418,1.02668842051531,5.83727086131235,NA,NA,NA,NA,0.147,0.119,0.172,0.16,0.105,0.088,0.102,0.09,0.1,0.108,0.131,0.107,0.087,0.112,0.08,NA,1.53169811501185,1.36203200359371,2.03750305528929,1.99952560742367,1.46151904615185,1.37823910045591,1.71129743535538,1.52671657818761,1.67450433027245,1.76610001553155,2.11488351169167,1.83662857656486,1.68077887953101,2.45878847479728,2.04154116690418,NA,0.4763260741298,0.454477201025736,0.446732312202489,0.434939432197944,0.412120944917477,0.388518165848156,0.37537868897242,0.373314037737794,0.375741478180962,0.380221357106641,0.382670249218222,0.371119263150105,0.349813537483133,0.328156268017294,0.304367445724844,NA,76.5
"Benthic fish & inv.","Mediterranean","Aegean Sea","Picked dogfish in Aegean Sea","Squalus acanthias","SQUAACA_AL",1982,2014,"None",0.26,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265802959088927,0.147747580273138,0.478188630431836,2.02318089991662,1.08096340836223,3.78667855185692,0.134441867492509,0.1106064106766,0.163413816833106,0.26225469045234,0.0496802925821501,0.382530797223289,1.46066098168538,0.132901479544463,0.0738737901365689,0.239094315215918,0.132901479544463,0.0738737901365689,0.239094315215918,0.134441867492509,0.1106064106766,0.163413816833106,1.01159044995831,0.540481704181116,1.89333927592846,0.530588680636719,0.100512219054475,0.773929002572034,0.52450938090468,0.0993605851643003,0.765061594446577,0.194124005578855,0.133087143210418,1.02475102996359,1.46066098168538,1.00139700225002,7.71060663490021,NA,NA,NA,NA,0.25,0.203,0.109,0.149,0.142,0.118,0.076,0.057,0.052,0.061,0.083,0.072,0.082,0.069,0.103,NA,2.32227382477148,2.14155396355347,1.31084090778584,1.98447600308947,2.0403056438071,1.82242797566623,1.36285011726416,1.13580346666088,1.06854783081113,1.19472547255702,1.50485635077648,1.19376672980469,1.28306103483384,1.02855859656613,1.46066098168538,NA,0.81002190931772,0.713242477250248,0.625671965620388,0.564950764859125,0.523676756011067,0.49640742804356,0.460686199771879,0.43702701862921,0.430355287180993,0.440811900394586,0.45815663257962,0.479103084993989,0.493180302585688,0.505280433367286,0.530588680636719,NA,3.04000000000815
"Plankton feeders","Mediterranean","Aegean Sea","Mediterranean horse mackerel in Aegean Sea","Trachurus mediterraneus","TRACHMED_AL",1975,2014,"None",11.011,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410655752752345,0.252082213658588,0.668980745690347,75.5314503522198,54.5982938559895,104.490444469887,7.75435615021681,6.4174679311993,9.36974519375091,0.154597090397273,0.0376579600424187,0.347960724377105,0.71738351290253,0.205327876376173,0.126041106829294,0.334490372845173,0.126972369060829,0.0779423535450429,0.206844953631051,7.75435615021681,6.4174679311993,9.36974519375091,37.7657251761099,27.2991469279947,52.2452222349435,11.6769424579393,2.84436033930983,26.2819781778117,0.309194180794546,0.0753159200848374,0.69592144875421,0.147298833251555,0.0654440844735231,0.604705380056506,1.16008572842323,0.515419889835799,4.76249584479917,NA,NA,NA,NA,3.715,3.908,4.128,3.309,3.559,2.894,4.456,3.705,3.841,3.968,2.966,2.392,2.442,1.925,1.72,NA,1.47305545438056,1.56884180641046,1.68546191176477,1.39482427393266,1.52980495382485,1.27160364635631,1.94987312524593,1.6395498645845,1.7500582305847,1.96475901570942,1.63449881506848,1.44842526999408,1.59695092169454,1.27563453081174,1.16008572842323,NA,15.2292957069194,15.1355309068734,15.0079139722701,14.7706155299441,14.6270222221935,14.4671618377663,14.4970411941478,14.4158996331518,14.2071139086052,13.6282830582346,12.9182363768759,12.3237392204043,11.858697850993,11.7804584580664,11.6769424579393,NA,44.5
"Plankton feeders","Mediterranean","Aegean Sea","Atlantic horse mackerel in Aegean Sea","Trachurus trachurus","TRACTRA_AL",1982,2014,"None",2.869,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670320046035639,0.471658534058668,0.952657339305835,9.61768421923515,6.41678790862654,14.4152886238566,1.61173163214849,1.45217857741586,1.78881502211014,0.265657132564858,0.0907291830035886,0.355840853328448,0.817436139188751,0.33516002301782,0.235829267029334,0.476328669652917,0.33516002301782,0.235829267029334,0.476328669652917,1.61173163214849,1.45217857741586,1.78881502211014,4.80884210961757,3.20839395431327,7.2076443119283,2.55500641159629,0.872604631597712,3.42236495961618,0.531314265129716,0.181458366007177,0.711681706656896,0.273971915226099,0.204536923519257,0.802196062973355,0.817436139188751,0.610266468171182,2.39347179818849,NA,NA,NA,NA,0.738,0.92,0.675,0.848,0.675,1.262,2.444,2.385,2.349,2.754,1.031,1.022,1.066,0.943,0.7,NA,0.839664330046254,1.03039458957544,0.664319881364543,0.717718364800425,0.496233947806263,0.792237320495266,1.38707765769468,1.33705888941874,1.42675798074675,1.98402357488845,0.954342547319568,1.16774090439022,1.449126526925,1.18597780890956,0.817436139188751,NA,2.62239704001386,2.66398666242119,3.03161684349856,3.52524724360808,4.05849569687642,4.75282524495647,5.25712391200209,5.32213193006209,4.91225037749604,4.14156895039421,3.22331068144888,2.61127247535366,2.29723066267841,2.38834312358909,2.55500641159629,NA,5.33999999999651
"Benthic fish & inv.","Mediterranean","Aegean Sea","Shi drum in Aegean Sea","Umbrina cirrosa","UMBRCIR_AL",1982,2014,"None",0.069,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910510361380034,0.716635812342983,1.15683462073987,0.187719079561608,0.155729380830981,0.226280054819603,0.0427300417423917,0.039710639504877,0.0459790245151376,0.161239596273731,0.0771957775782207,0.245647030438919,1.01599839266562,0.455255180690017,0.358317906171492,0.578417310369933,0.293620646143931,0.231100138114959,0.37305509440714,0.0427300417423917,0.039710639504877,0.0459790245151376,0.0938595397808038,0.0778646904154904,0.113140027409801,0.0302677486013899,0.0144911203130262,0.0461126344510361,0.322479192547461,0.154391555156441,0.491294060877838,0.462538531833752,0.303604427868151,0.966108878926034,1.57529294315026,1.03400231508014,3.29033019855305,NA,NA,NA,NA,0.056,0.041,0.06,0.057,0.016,0.033,0.016,0.013,0.012,0.018,0.048,0.02,0.02,0.02,0.014,NA,1.25761755715452,1.06088402966524,1.66908427174008,1.86255993910157,0.659653921431408,1.76848686101436,1.25241772867248,1.11338781741298,1.12837238520022,1.40525642064672,2.82302610582556,1.20251761845015,1.39106861833792,1.91605732187799,1.57529294315026,NA,0.0978102882030316,0.0848908824969869,0.0789619907564878,0.0672217325019275,0.0532781256171232,0.0438584031392273,0.0362895975599873,0.0346932677382368,0.0331101510887801,0.036337515285316,0.0418658521691154,0.0414062631466354,0.0384979394605137,0.0328025429727327,0.0302677486013899,NA,31.6399999999994
"Large predators","Mediterranean","Aegean Sea","John Dory in Aegean Sea","Zeus faber","ZEUSFAB_AL",1982,2014,"None",0.525,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796522421497492,0.644761369764034,0.984004311828452,1.55618969999688,1.17043001321892,2.06909115028257,0.309884997037743,0.268312615662142,0.35789860701146,0.277585001348629,0.138842592576084,0.424760987528422,1.56360027251338,0.398261210748746,0.322380684882017,0.492002155914226,0.398261210748746,0.322380684882017,0.492002155914226,0.309884997037743,0.268312615662142,0.35789860701146,0.77809484999844,0.585215006609461,1.03454557514128,0.431974919972356,0.216065412487766,0.661008673752233,0.555170002697258,0.277685185152169,0.849521975056843,0.622721337658247,0.406953812682993,1.2449933420752,1.56360027251338,1.02182638353834,3.12607230750533,NA,NA,NA,NA,0.211,0.345,0.216,0.195,0.18,0.22,0.467,0.458,0.525,0.457,0.315,0.331,0.291,0.276,0.269,NA,0.662713248228748,1.02542112540057,0.631028995097829,0.539167990181222,0.467564609195033,0.518534965635489,1.03725861746188,1.05110283753644,1.32969694456662,1.38757549734851,1.13868737415911,1.41934636681968,1.40115597603426,1.47145039646028,1.56360027251338,NA,0.799445372477857,0.844790117905901,0.85948128879514,0.908118453655862,0.966635774870976,1.06531152207802,1.13047723006596,1.09408801284386,0.991376506600516,0.82697345270797,0.694605213857921,0.585560258261345,0.521481007421428,0.470972387796006,0.431974919972356,NA,49.8600000000006
